station_name,hour_of_day,day_of_week,day_name,num_trains,crowd_score,crowd_level,transfer_congestion_risk,peak_slot
Pt Deen Dayal Upadhyay Jn,9,2,Wed,16,51.5,Moderate,High,Yes
Pt Deen Dayal Upadhyay Jn,10,2,Wed,16,48.3,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,11,2,Wed,16,50.3,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,12,2,Wed,16,52.8,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,13,2,Wed,16,51.5,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,14,2,Wed,16,50.3,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,15,2,Wed,16,52.8,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,16,2,Wed,16,56.7,High,High,No
Pt Deen Dayal Upadhyay Jn,17,2,Wed,16,61.2,High,High,Yes
Pt Deen Dayal Upadhyay Jn,18,2,Wed,16,64.4,High,High,Yes
Pt Deen Dayal Upadhyay Jn,19,2,Wed,16,64.4,High,High,Yes
Pt Deen Dayal Upadhyay Jn,20,2,Wed,16,63.1,High,High,Yes
Pt Deen Dayal Upadhyay Jn,21,2,Wed,16,59.3,High,High,No
Pt Deen Dayal Upadhyay Jn,22,2,Wed,16,51.5,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,23,2,Wed,16,41.9,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,0,3,Thu,16,36.7,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,1,3,Thu,16,33.4,Low,Moderate,No
Pt Deen Dayal Upadhyay Jn,2,3,Thu,16,32.0,Low,Moderate,No
Pt Deen Dayal Upadhyay Jn,3,3,Thu,16,33.4,Low,Moderate,No
Pt Deen Dayal Upadhyay Jn,4,3,Thu,16,36.7,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,5,3,Thu,16,46.7,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,6,3,Thu,16,56.7,High,Moderate,No
Pt Deen Dayal Upadhyay Jn,7,3,Thu,16,63.4,High,High,Yes
Pt Deen Dayal Upadhyay Jn,8,3,Thu,16,60.0,High,High,Yes
Pt Deen Dayal Upadhyay Jn,9,3,Thu,16,53.4,Moderate,High,Yes
Pt Deen Dayal Upadhyay Jn,10,3,Thu,16,50.0,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,11,3,Thu,16,52.0,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,12,3,Thu,16,54.7,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,13,3,Thu,16,53.4,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,14,3,Thu,16,52.0,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,15,3,Thu,16,54.7,Moderate,High,No
Pt Deen Dayal Upadhyay Jn,16,3,Thu,16,58.7,High,High,No
Pt Deen Dayal Upadhyay Jn,17,3,Thu,16,63.4,High,High,Yes
Pt Deen Dayal Upadhyay Jn,18,3,Thu,16,66.7,High,High,Yes
Pt Deen Dayal Upadhyay Jn,19,3,Thu,16,66.7,High,High,Yes
Pt Deen Dayal Upadhyay Jn,20,3,Thu,16,65.4,High,High,Yes
Pt Deen Dayal Upadhyay Jn,21,3,Thu,16,61.4,High,High,No
Pt Deen Dayal Upadhyay Jn,22,3,Thu,16,53.4,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,23,3,Thu,16,43.4,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,0,4,Fri,16,43.8,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,1,4,Fri,16,39.8,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,2,4,Fri,16,38.2,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,3,4,Fri,16,39.8,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,4,4,Fri,16,43.8,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,5,4,Fri,16,55.7,High,Moderate,No
Pt Deen Dayal Upadhyay Jn,6,4,Fri,16,67.7,High,Moderate,No
Pt Deen Dayal Upadhyay Jn,7,4,Fri,16,75.6,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,8,4,Fri,16,71.6,High,High,Yes
Pt Deen Dayal Upadhyay Jn,9,4,Fri,16,63.7,High,High,Yes
Pt Deen Dayal Upadhyay Jn,10,4,Fri,16,59.7,High,High,No
Pt Deen Dayal Upadhyay Jn,11,4,Fri,16,62.1,High,High,No
Pt Deen Dayal Upadhyay Jn,12,4,Fri,16,65.3,High,High,No
Pt Deen Dayal Upadhyay Jn,13,4,Fri,16,63.7,High,High,No
Pt Deen Dayal Upadhyay Jn,14,4,Fri,16,62.1,High,High,No
Pt Deen Dayal Upadhyay Jn,15,4,Fri,16,65.3,High,High,No
Pt Deen Dayal Upadhyay Jn,16,4,Fri,16,70.0,High,High,No
Pt Deen Dayal Upadhyay Jn,17,4,Fri,16,75.6,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,18,4,Fri,16,79.6,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,19,4,Fri,16,79.6,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,20,4,Fri,16,78.0,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,21,4,Fri,16,73.2,High,High,No
Pt Deen Dayal Upadhyay Jn,22,4,Fri,16,63.7,High,Moderate,No
Pt Deen Dayal Upadhyay Jn,23,4,Fri,16,51.7,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,0,5,Sat,16,54.2,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,1,5,Sat,16,49.3,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,2,5,Sat,16,47.3,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,3,5,Sat,16,49.3,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,4,5,Sat,16,54.2,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,5,5,Sat,16,69.0,High,Moderate,No
Pt Deen Dayal Upadhyay Jn,6,5,Sat,16,83.8,Overcrowded,Moderate,No
Pt Deen Dayal Upadhyay Jn,7,5,Sat,16,93.6,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,8,5,Sat,16,88.7,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,9,5,Sat,16,78.8,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,10,5,Sat,16,73.9,High,High,No
Pt Deen Dayal Upadhyay Jn,11,5,Sat,16,76.9,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,12,5,Sat,16,80.8,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,13,5,Sat,16,78.8,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,14,5,Sat,16,76.9,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,15,5,Sat,16,80.8,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,16,5,Sat,16,86.7,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,17,5,Sat,16,93.6,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,18,5,Sat,16,98.5,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,19,5,Sat,16,98.5,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,20,5,Sat,16,96.6,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,21,5,Sat,16,90.7,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,22,5,Sat,16,78.8,Overcrowded,Moderate,No
Pt Deen Dayal Upadhyay Jn,23,5,Sat,16,64.1,High,Moderate,No
Pt Deen Dayal Upadhyay Jn,0,6,Sun,16,56.3,High,Moderate,No
Pt Deen Dayal Upadhyay Jn,1,6,Sun,16,51.2,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,2,6,Sun,16,49.1,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,3,6,Sun,16,51.2,Moderate,Moderate,No
Pt Deen Dayal Upadhyay Jn,4,6,Sun,16,56.3,High,Moderate,No
Pt Deen Dayal Upadhyay Jn,5,6,Sun,16,71.6,High,Moderate,No
Pt Deen Dayal Upadhyay Jn,6,6,Sun,16,87.0,Overcrowded,Moderate,No
Pt Deen Dayal Upadhyay Jn,7,6,Sun,16,97.2,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,8,6,Sun,16,92.1,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,9,6,Sun,16,81.9,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,10,6,Sun,16,76.7,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,11,6,Sun,16,79.8,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,12,6,Sun,16,83.9,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,13,6,Sun,16,81.9,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,14,6,Sun,16,79.8,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,15,6,Sun,16,83.9,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,16,6,Sun,16,90.1,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,17,6,Sun,16,97.2,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,18,6,Sun,16,100.0,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,19,6,Sun,16,100.0,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,20,6,Sun,16,100.0,Overcrowded,High,Yes
Pt Deen Dayal Upadhyay Jn,21,6,Sun,16,94.1,Overcrowded,High,No
Pt Deen Dayal Upadhyay Jn,22,6,Sun,16,81.9,Overcrowded,Moderate,No
Pt Deen Dayal Upadhyay Jn,23,6,Sun,16,66.5,High,Moderate,No
Kalyan Jn,0,0,Mon,18,47.7,Moderate,Moderate,No
Kalyan Jn,1,0,Mon,18,43.4,Moderate,Moderate,No
Kalyan Jn,2,0,Mon,18,41.7,Moderate,Moderate,No
Kalyan Jn,3,0,Mon,18,43.4,Moderate,Moderate,No
Kalyan Jn,4,0,Mon,18,47.7,Moderate,Moderate,No
Kalyan Jn,5,0,Mon,18,60.8,High,Moderate,No
Kalyan Jn,6,0,Mon,18,73.8,High,Moderate,No
Kalyan Jn,7,0,Mon,18,82.5,Overcrowded,High,Yes
Kalyan Jn,8,0,Mon,18,78.1,Overcrowded,High,Yes
Kalyan Jn,9,0,Mon,18,69.4,High,High,Yes
Kalyan Jn,10,0,Mon,18,65.1,High,High,No
Kalyan Jn,11,0,Mon,18,67.7,High,High,No
Kalyan Jn,12,0,Mon,18,71.2,High,High,No
Kalyan Jn,13,0,Mon,18,69.4,High,High,No
Kalyan Jn,14,0,Mon,18,67.7,High,High,No
Kalyan Jn,15,0,Mon,18,71.2,High,High,No
Kalyan Jn,16,0,Mon,18,76.4,Overcrowded,High,No
Kalyan Jn,17,0,Mon,18,82.5,Overcrowded,High,Yes
Kalyan Jn,18,0,Mon,18,86.8,Overcrowded,High,Yes
Kalyan Jn,19,0,Mon,18,86.8,Overcrowded,High,Yes
Kalyan Jn,20,0,Mon,18,85.1,Overcrowded,High,Yes
Kalyan Jn,21,0,Mon,18,79.8,Overcrowded,High,No
Kalyan Jn,22,0,Mon,18,69.4,High,Moderate,No
Kalyan Jn,23,0,Mon,18,56.4,High,Moderate,No
Kalyan Jn,0,1,Tue,18,39.1,Moderate,Moderate,No
Kalyan Jn,1,1,Tue,18,35.5,Moderate,Moderate,No
Kalyan Jn,2,1,Tue,18,34.1,Low,Moderate,No
Kalyan Jn,3,1,Tue,18,35.5,Moderate,Moderate,No
Kalyan Jn,4,1,Tue,18,39.1,Moderate,Moderate,No
Kalyan Jn,5,1,Tue,18,49.7,Moderate,Moderate,No
Kalyan Jn,6,1,Tue,18,60.4,High,Moderate,No
Kalyan Jn,7,1,Tue,18,67.5,High,High,Yes
Kalyan Jn,8,1,Tue,18,63.9,High,High,Yes
Kalyan Jn,9,1,Tue,18,56.8,High,High,Yes
Kalyan Jn,10,1,Tue,18,53.3,Moderate,High,No
Kalyan Jn,11,1,Tue,18,55.4,High,High,No
Kalyan Jn,12,1,Tue,18,58.2,High,High,No
Kalyan Jn,13,1,Tue,18,56.8,High,High,No
Kalyan Jn,14,1,Tue,18,55.4,High,High,No
Kalyan Jn,15,1,Tue,18,58.2,High,High,No
Kalyan Jn,16,1,Tue,18,62.5,High,High,No
Kalyan Jn,17,1,Tue,18,67.5,High,High,Yes
Kalyan Jn,18,1,Tue,18,71.0,High,High,Yes
Kalyan Jn,19,1,Tue,18,71.0,High,High,Yes
Kalyan Jn,20,1,Tue,18,69.6,High,High,Yes
Kalyan Jn,21,1,Tue,18,65.3,High,High,No
Kalyan Jn,22,1,Tue,18,56.8,High,Moderate,No
Kalyan Jn,23,1,Tue,18,46.2,Moderate,Moderate,No
Kalyan Jn,0,2,Wed,18,36.9,Moderate,Moderate,No
Kalyan Jn,1,2,Wed,18,33.5,Low,Moderate,No
Kalyan Jn,2,2,Wed,18,32.2,Low,Moderate,No
Kalyan Jn,3,2,Wed,18,33.5,Low,Moderate,No
Kalyan Jn,4,2,Wed,18,36.9,Moderate,Moderate,No
Kalyan Jn,5,2,Wed,18,46.9,Moderate,Moderate,No
Kalyan Jn,6,2,Wed,18,57.0,High,Moderate,No
Kalyan Jn,7,2,Wed,18,63.7,High,High,Yes
Kalyan Jn,8,2,Wed,18,60.4,High,High,Yes
Kalyan Jn,9,2,Wed,18,53.7,Moderate,High,Yes
Kalyan Jn,10,2,Wed,18,50.3,Moderate,High,No
Kalyan Jn,11,2,Wed,18,52.3,Moderate,High,No
Kalyan Jn,12,2,Wed,18,55.0,High,High,No
Kalyan Jn,13,2,Wed,18,53.7,Moderate,High,No
Kalyan Jn,14,2,Wed,18,52.3,Moderate,High,No
Kalyan Jn,15,2,Wed,18,55.0,High,High,No
Kalyan Jn,16,2,Wed,18,59.0,High,High,No
Kalyan Jn,17,2,Wed,18,63.7,High,High,Yes
Kalyan Jn,18,2,Wed,18,67.1,High,High,Yes
Kalyan Jn,19,2,Wed,18,67.1,High,High,Yes
Kalyan Jn,20,2,Wed,18,65.7,High,High,Yes
Kalyan Jn,21,2,Wed,18,61.7,High,High,No
Kalyan Jn,22,2,Wed,18,53.7,Moderate,Moderate,No
Kalyan Jn,23,2,Wed,18,43.6,Moderate,Moderate,No
Kalyan Jn,0,3,Thu,18,38.2,Moderate,Moderate,No
Kalyan Jn,1,3,Thu,18,34.7,Low,Moderate,No
Kalyan Jn,2,3,Thu,18,33.3,Low,Moderate,No
Kalyan Jn,3,3,Thu,18,34.7,Low,Moderate,No
Kalyan Jn,4,3,Thu,18,38.2,Moderate,Moderate,No
Kalyan Jn,5,3,Thu,18,48.6,Moderate,Moderate,No
Kalyan Jn,6,3,Thu,18,59.0,High,Moderate,No
Kalyan Jn,7,3,Thu,18,66.0,High,High,Yes
Kalyan Jn,8,3,Thu,18,62.5,High,High,Yes
Kalyan Jn,9,3,Thu,18,55.5,High,High,Yes
Kalyan Jn,10,3,Thu,18,52.1,Moderate,High,No
Kalyan Jn,11,3,Thu,18,54.2,Moderate,High,No
Kalyan Jn,12,3,Thu,18,56.9,High,High,No
Kalyan Jn,13,3,Thu,18,55.5,High,High,No
Kalyan Jn,14,3,Thu,18,54.2,Moderate,High,No
Kalyan Jn,15,3,Thu,18,56.9,High,High,No
Kalyan Jn,16,3,Thu,18,61.1,High,High,No
Kalyan Jn,17,3,Thu,18,66.0,High,High,Yes
Kalyan Jn,18,3,Thu,18,69.4,High,High,Yes
Kalyan Jn,19,3,Thu,18,69.4,High,High,Yes
Kalyan Jn,20,3,Thu,18,68.0,High,High,Yes
Kalyan Jn,21,3,Thu,18,63.9,High,High,No
Kalyan Jn,22,3,Thu,18,55.5,High,Moderate,No
Kalyan Jn,23,3,Thu,18,45.1,Moderate,Moderate,No
Kalyan Jn,0,4,Fri,18,45.6,Moderate,Moderate,No
Kalyan Jn,1,4,Fri,18,41.4,Moderate,Moderate,No
Kalyan Jn,2,4,Fri,18,39.8,Moderate,Moderate,No
Kalyan Jn,3,4,Fri,18,41.4,Moderate,Moderate,No
Kalyan Jn,4,4,Fri,18,45.6,Moderate,Moderate,No
Kalyan Jn,5,4,Fri,18,58.0,High,Moderate,No
Kalyan Jn,6,4,Fri,18,70.4,High,Moderate,No
Kalyan Jn,7,4,Fri,18,78.7,Overcrowded,High,Yes
Kalyan Jn,8,4,Fri,18,74.6,High,High,Yes
Kalyan Jn,9,4,Fri,18,66.3,High,High,Yes
Kalyan Jn,10,4,Fri,18,62.1,High,High,No
Kalyan Jn,11,4,Fri,18,64.6,High,High,No
Kalyan Jn,12,4,Fri,18,67.9,High,High,No
Kalyan Jn,13,4,Fri,18,66.3,High,High,No
Kalyan Jn,14,4,Fri,18,64.6,High,High,No
Kalyan Jn,15,4,Fri,18,67.9,High,High,No
Kalyan Jn,16,4,Fri,18,72.9,High,High,No
Kalyan Jn,17,4,Fri,18,78.7,Overcrowded,High,Yes
Kalyan Jn,18,4,Fri,18,82.8,Overcrowded,High,Yes
Kalyan Jn,19,4,Fri,18,82.8,Overcrowded,High,Yes
Kalyan Jn,20,4,Fri,18,81.2,Overcrowded,High,Yes
Kalyan Jn,21,4,Fri,18,76.2,Overcrowded,High,No
Kalyan Jn,22,4,Fri,18,66.3,High,Moderate,No
Kalyan Jn,23,4,Fri,18,53.8,Moderate,Moderate,No
Kalyan Jn,0,5,Sat,18,56.4,High,Moderate,No
Kalyan Jn,1,5,Sat,18,51.3,Moderate,Moderate,No
Kalyan Jn,2,5,Sat,18,49.2,Moderate,Moderate,No
Kalyan Jn,3,5,Sat,18,51.3,Moderate,Moderate,No
Kalyan Jn,4,5,Sat,18,56.4,High,Moderate,No
Kalyan Jn,5,5,Sat,18,71.8,High,Moderate,No
Kalyan Jn,6,5,Sat,18,87.2,Overcrowded,Moderate,No
Kalyan Jn,7,5,Sat,18,97.4,Overcrowded,High,Yes
Kalyan Jn,8,5,Sat,18,92.3,Overcrowded,High,Yes
Kalyan Jn,9,5,Sat,18,82.1,Overcrowded,High,Yes
Kalyan Jn,10,5,Sat,18,76.9,Overcrowded,High,No
Kalyan Jn,11,5,Sat,18,80.0,Overcrowded,High,No
Kalyan Jn,12,5,Sat,18,84.1,Overcrowded,High,No
Kalyan Jn,13,5,Sat,18,82.1,Overcrowded,High,No
Kalyan Jn,14,5,Sat,18,80.0,Overcrowded,High,No
Kalyan Jn,15,5,Sat,18,84.1,Overcrowded,High,No
Kalyan Jn,16,5,Sat,18,90.3,Overcrowded,High,No
Kalyan Jn,17,5,Sat,18,97.4,Overcrowded,High,Yes
Kalyan Jn,18,5,Sat,18,100.0,Overcrowded,High,Yes
Kalyan Jn,19,5,Sat,18,100.0,Overcrowded,High,Yes
Kalyan Jn,20,5,Sat,18,100.0,Overcrowded,High,Yes
Kalyan Jn,21,5,Sat,18,94.4,Overcrowded,High,No
Kalyan Jn,22,5,Sat,18,82.1,Overcrowded,Moderate,No
Kalyan Jn,23,5,Sat,18,66.7,High,Moderate,No
Kalyan Jn,0,6,Sun,18,58.6,High,Moderate,No
Kalyan Jn,1,6,Sun,18,53.3,Moderate,Moderate,No
Kalyan Jn,2,6,Sun,18,51.1,Moderate,Moderate,No
Kalyan Jn,3,6,Sun,18,53.3,Moderate,Moderate,No
Kalyan Jn,4,6,Sun,18,58.6,High,Moderate,No
Kalyan Jn,5,6,Sun,18,74.6,High,Moderate,No
Kalyan Jn,6,6,Sun,18,90.5,Overcrowded,Moderate,No
Kalyan Jn,7,6,Sun,18,100.0,Overcrowded,High,Yes
Kalyan Jn,8,6,Sun,18,95.9,Overcrowded,High,Yes
Kalyan Jn,9,6,Sun,18,85.2,Overcrowded,High,Yes
Kalyan Jn,10,6,Sun,18,79.9,Overcrowded,High,No
Kalyan Jn,11,6,Sun,18,83.1,Overcrowded,High,No
Kalyan Jn,12,6,Sun,18,87.3,Overcrowded,High,No
Kalyan Jn,13,6,Sun,18,85.2,Overcrowded,High,No
Kalyan Jn,14,6,Sun,18,83.1,Overcrowded,High,No
Kalyan Jn,15,6,Sun,18,87.3,Overcrowded,High,No
Kalyan Jn,16,6,Sun,18,93.7,Overcrowded,High,No
Kalyan Jn,17,6,Sun,18,100.0,Overcrowded,High,Yes
Kalyan Jn,18,6,Sun,18,100.0,Overcrowded,High,Yes
Kalyan Jn,19,6,Sun,18,100.0,Overcrowded,High,Yes
Kalyan Jn,20,6,Sun,18,100.0,Overcrowded,High,Yes
Kalyan Jn,21,6,Sun,18,98.0,Overcrowded,High,No
Kalyan Jn,22,6,Sun,18,85.2,Overcrowded,Moderate,No
Kalyan Jn,23,6,Sun,18,69.2,High,Moderate,No
New Delhi,0,0,Mon,24,55.6,High,Moderate,No
New Delhi,1,0,Mon,24,50.5,Moderate,Moderate,No
New Delhi,2,0,Mon,24,48.5,Moderate,Moderate,No
New Delhi,3,0,Mon,24,50.5,Moderate,Moderate,No
New Delhi,4,0,Mon,24,55.6,High,Moderate,No
New Delhi,5,0,Mon,24,70.8,High,Moderate,No
New Delhi,6,0,Mon,24,85.9,Overcrowded,Moderate,No
New Delhi,7,0,Mon,24,96.0,Overcrowded,High,Yes
New Delhi,8,0,Mon,24,91.0,Overcrowded,High,Yes
New Delhi,9,0,Mon,24,80.9,Overcrowded,High,Yes
New Delhi,10,0,Mon,24,75.8,Overcrowded,High,No
New Delhi,11,0,Mon,24,78.9,Overcrowded,High,No
New Delhi,12,0,Mon,24,82.9,Overcrowded,High,No
New Delhi,13,0,Mon,24,80.9,Overcrowded,High,No
New Delhi,14,0,Mon,24,78.9,Overcrowded,High,No
New Delhi,15,0,Mon,24,82.9,Overcrowded,High,No
New Delhi,16,0,Mon,24,89.0,Overcrowded,High,No
New Delhi,17,0,Mon,24,96.0,Overcrowded,High,Yes
New Delhi,18,0,Mon,24,100.0,Overcrowded,High,Yes
New Delhi,19,0,Mon,24,100.0,Overcrowded,High,Yes
New Delhi,20,0,Mon,24,99.1,Overcrowded,High,Yes
New Delhi,21,0,Mon,24,93.0,Overcrowded,High,No
New Delhi,22,0,Mon,24,80.9,Overcrowded,Moderate,No
New Delhi,23,0,Mon,24,65.7,High,Moderate,No
New Delhi,0,1,Tue,24,45.5,Moderate,Moderate,No
New Delhi,1,1,Tue,24,41.4,Moderate,Moderate,No
New Delhi,2,1,Tue,24,39.7,Moderate,Moderate,No
New Delhi,3,1,Tue,24,41.4,Moderate,Moderate,No
New Delhi,4,1,Tue,24,45.5,Moderate,Moderate,No
New Delhi,5,1,Tue,24,57.9,High,Moderate,No
New Delhi,6,1,Tue,24,70.3,High,Moderate,No
New Delhi,7,1,Tue,24,78.6,Overcrowded,High,Yes
New Delhi,8,1,Tue,24,74.4,High,High,Yes
New Delhi,9,1,Tue,24,66.2,High,High,Yes
New Delhi,10,1,Tue,24,62.0,High,High,No
New Delhi,11,1,Tue,24,64.5,High,High,No
New Delhi,12,1,Tue,24,67.8,High,High,No
New Delhi,13,1,Tue,24,66.2,High,High,No
New Delhi,14,1,Tue,24,64.5,High,High,No
New Delhi,15,1,Tue,24,67.8,High,High,No
New Delhi,16,1,Tue,24,72.8,High,High,No
New Delhi,17,1,Tue,24,78.6,Overcrowded,High,Yes
New Delhi,18,1,Tue,24,82.7,Overcrowded,High,Yes
New Delhi,19,1,Tue,24,82.7,Overcrowded,High,Yes
New Delhi,20,1,Tue,24,81.1,Overcrowded,High,Yes
New Delhi,21,1,Tue,24,76.1,Overcrowded,High,No
New Delhi,22,1,Tue,24,66.2,High,Moderate,No
New Delhi,23,1,Tue,24,53.8,Moderate,Moderate,No
New Delhi,0,2,Wed,24,43.0,Moderate,Moderate,No
New Delhi,1,2,Wed,24,39.1,Moderate,Moderate,No
New Delhi,2,2,Wed,24,37.5,Moderate,Moderate,No
New Delhi,3,2,Wed,24,39.1,Moderate,Moderate,No
New Delhi,4,2,Wed,24,43.0,Moderate,Moderate,No
New Delhi,5,2,Wed,24,54.7,Moderate,Moderate,No
New Delhi,6,2,Wed,24,66.4,High,Moderate,No
New Delhi,7,2,Wed,24,74.2,High,High,Yes
New Delhi,8,2,Wed,24,70.3,High,High,Yes
New Delhi,9,2,Wed,24,62.5,High,High,Yes
New Delhi,10,2,Wed,24,58.6,High,High,No
New Delhi,11,2,Wed,24,60.9,High,High,No
New Delhi,12,2,Wed,24,64.1,High,High,No
New Delhi,13,2,Wed,24,62.5,High,High,No
New Delhi,14,2,Wed,24,60.9,High,High,No
New Delhi,15,2,Wed,24,64.1,High,High,No
New Delhi,16,2,Wed,24,68.7,High,High,No
New Delhi,17,2,Wed,24,74.2,High,High,Yes
New Delhi,18,2,Wed,24,78.1,Overcrowded,High,Yes
New Delhi,19,2,Wed,24,78.1,Overcrowded,High,Yes
New Delhi,20,2,Wed,24,76.6,Overcrowded,High,Yes
New Delhi,21,2,Wed,24,71.9,High,High,No
New Delhi,22,2,Wed,24,62.5,High,Moderate,No
New Delhi,23,2,Wed,24,50.8,Moderate,Moderate,No
New Delhi,0,3,Thu,24,44.5,Moderate,Moderate,No
New Delhi,1,3,Thu,24,40.4,Moderate,Moderate,No
New Delhi,2,3,Thu,24,38.8,Moderate,Moderate,No
New Delhi,3,3,Thu,24,40.4,Moderate,Moderate,No
New Delhi,4,3,Thu,24,44.5,Moderate,Moderate,No
New Delhi,5,3,Thu,24,56.6,High,Moderate,No
New Delhi,6,3,Thu,24,68.7,High,Moderate,No
New Delhi,7,3,Thu,24,76.8,Overcrowded,High,Yes
New Delhi,8,3,Thu,24,72.8,High,High,Yes
New Delhi,9,3,Thu,24,64.7,High,High,Yes
New Delhi,10,3,Thu,24,60.7,High,High,No
New Delhi,11,3,Thu,24,63.1,High,High,No
New Delhi,12,3,Thu,24,66.3,High,High,No
New Delhi,13,3,Thu,24,64.7,High,High,No
New Delhi,14,3,Thu,24,63.1,High,High,No
New Delhi,15,3,Thu,24,66.3,High,High,No
New Delhi,16,3,Thu,24,71.2,High,High,No
New Delhi,17,3,Thu,24,76.8,Overcrowded,High,Yes
New Delhi,18,3,Thu,24,80.9,Overcrowded,High,Yes
New Delhi,19,3,Thu,24,80.9,Overcrowded,High,Yes
New Delhi,20,3,Thu,24,79.3,Overcrowded,High,Yes
New Delhi,21,3,Thu,24,74.4,High,High,No
New Delhi,22,3,Thu,24,64.7,High,Moderate,No
New Delhi,23,3,Thu,24,52.6,Moderate,Moderate,No
New Delhi,0,4,Fri,24,53.1,Moderate,Moderate,No
New Delhi,1,4,Fri,24,48.2,Moderate,Moderate,No
New Delhi,2,4,Fri,24,46.3,Moderate,Moderate,No
New Delhi,3,4,Fri,24,48.2,Moderate,Moderate,No
New Delhi,4,4,Fri,24,53.1,Moderate,Moderate,No
New Delhi,5,4,Fri,24,67.5,High,Moderate,No
New Delhi,6,4,Fri,24,82.0,Overcrowded,Moderate,No
New Delhi,7,4,Fri,24,91.7,Overcrowded,High,Yes
New Delhi,8,4,Fri,24,86.8,Overcrowded,High,Yes
New Delhi,9,4,Fri,24,77.2,Overcrowded,High,Yes
New Delhi,10,4,Fri,24,72.4,High,High,No
New Delhi,11,4,Fri,24,75.3,Overcrowded,High,No
New Delhi,12,4,Fri,24,79.1,Overcrowded,High,No
New Delhi,13,4,Fri,24,77.2,Overcrowded,High,No
New Delhi,14,4,Fri,24,75.3,Overcrowded,High,No
New Delhi,15,4,Fri,24,79.1,Overcrowded,High,No
New Delhi,16,4,Fri,24,84.9,Overcrowded,High,No
New Delhi,17,4,Fri,24,91.7,Overcrowded,High,Yes
New Delhi,18,4,Fri,24,96.5,Overcrowded,High,Yes
